Number of Processes,Memory Used (MB),Time Elapsed (ms)
172,2545.5546875,437748.97027015686
173,2552.359375,440297.4820137024
174,2556.6875,442819.34785842896
175,2565.37890625,445336.65227890015
176,2576.09765625,447927.46329307556
177,2591.34765625,450566.5292739868
178,2593.74609375,453124.13001060486
179,2601.9921875,455651.980638504
180,2609.78515625,458176.7387390137
181,2617.92578125,460691.45154953003
182,2622.359375,463320.47843933105
183,2647.05859375,465888.26513290405
184,2629.9375,468429.4958114624
185,2632.59765625,470956.58826828003
186,2644.796875,473553.160905838
187,2631.9375,476095.8960056305
188,2636.84765625,478640.5713558197
189,2638.8984375,481174.3776798248
190,2645.87890625,483718.10817718506
191,2657.5078125,486229.07876968384
192,2650.4921875,488807.47866630554
193,2658.265625,491342.66209602356
194,2670.83984375,493915.2352809906
195,2679.5234375,496488.7263774872
196,2687.5234375,499024.28913116455
197,2683.47265625,501653.8760662079
198,2708.765625,504172.4865436554
199,2709.4375,506760.5264186859
200,2717.08984375,509305.53245544434
201,2719.09765625,511900.4702568054
202,2723.796875,514436.9809627533
203,2736.04296875,516989.2694950104
204,2751.4765625,519504.2428970337
205,2751.19921875,522071.2220668793
206,2769.6171875,524621.6933727264
207,2752.96875,527137.1047496796
208,2758.08984375,529659.4843864441
209,2762.55859375,532212.5384807587
210,2781.83203125,534736.6681098938
211,2778.08984375,537351.5374660492
212,2788.8125,539893.5327529907
213,2793.796875,542430.7475090027
214,2800.46875,544977.9074192047
215,2819.69140625,547523.4854221344
216,2818.25,550041.433095932
217,2823.95703125,552584.7704410553
218,2823.50390625,555160.5184078217
219,2832.80078125,557747.073173523
220,2842.015625,560332.3905467987
221,2834.11328125,562866.78814888
222,2835.22265625,565447.5226402283
223,2844.8828125,568002.5444030762
224,2858.99609375,570561.7337226868
225,2863.734375,573084.311246872
226,2869.91015625,575626.8489360809
227,2878.19140625,578166.4845943451
228,2890.546875,580755.5334568024
229,2895.3515625,583294.9557304382
230,2909.9609375,585852.8413772583
231,2916.71875,588405.104637146
232,2924.953125,591017.564535141
233,2938.94140625,593585.5796337128
234,2923.67578125,596114.0203475952
235,2924.7265625,598658.7977409363
236,2943.3984375,601202.5148868561
237,2920.484375,603744.1861629486
238,2928.30859375,606336.5836143494
239,2924.05859375,608877.5551319122
240,2921.85546875,611391.0663127899
241,2924.25,613960.5505466461
242,2934.93359375,616480.2520275116
243,2942.703125,619021.7118263245
244,2944.796875,621556.5915107727
245,2952.90234375,624121.6523647308
246,2964.62890625,626665.5654907227
247,2971.265625,629252.5789737701
248,2974.95703125,631787.8656387329
249,2971.96484375,634301.4576435089
250,2970.98046875,636855.8087348938
251,2984.59375,639397.5737094879
252,2991.88671875,641923.5882759094
253,2987.44140625,644536.6356372833
254,2991.75390625,647057.7840805054
255,3003.98828125,649682.035446167
256,3011.28515625,652224.6243953705
257,3027.77734375,654829.7100067139
258,3026.328125,657451.5748023987
259,3033.43359375,660081.5906524658
260,3037.984375,662603.6717891693
261,3048.53125,665178.5950660706
262,3061.875,667827.615737915
263,3064.07421875,670360.9182834625
264,3078.57421875,672887.5021934509
265,3080.1640625,675459.609746933
266,3092.40625,678006.6013336182
267,3097.57421875,680544.9764728546
268,3096.03515625,683085.4125022888
269,3100.62890625,685606.5673828125
270,3106.2890625,688155.6193828583
271,3114.23828125,690735.8984947205
272,3118.3046875,693271.6064453125
273,3127.91796875,695843.2137966156
274,3144.38671875,698367.2070503235
275,3134.546875,700892.9188251495
276,3131.95703125,703474.6255874634
277,3133.84765625,706072.0076560974
278,3141.45703125,708651.6132354736
279,3157.484375,711180.1254749298
280,3151.49609375,713704.4551372528
281,3160.5703125,716261.8672847748
282,3162.71484375,718803.7152290344
283,3174.14453125,721410.6056690216
284,3188.22265625,723966.7537212372
285,3193.03125,726480.0279140472
286,3203.51171875,729060.0080490112
287,3212.26171875,731584.7773551941
288,3212.55078125,734201.5779018402
289,3217.6171875,736742.1970367432
290,3240.984375,739263.7720108032
291,3240.23046875,741833.8425159454
292,3241.953125,744376.7533302307
293,3238.04296875,747002.6369094849
294,3251.58203125,749525.5062580109
295,3259.68359375,752114.6194934845
296,3252.05859375,754662.8150939941
297,3245.2265625,757223.0932712555
298,3252.44140625,759795.2797412872
299,3252.29296875,762437.0079040527
300,3268.83203125,764966.7999744415
301,3262.171875,767513.6985778809
302,3264.3828125,770113.1372451782
303,3276.07421875,772636.9180679321
304,3268.296875,775171.8051433563
305,3272.2734375,777696.907043457
306,3274.11328125,780229.6471595764
307,3278.25,782804.5535087585
308,3282.8515625,785439.6607875824
309,3297.32421875,787984.6885204315
310,3293.61328125,790552.9375076294
311,3298.01953125,793120.9740638733
312,3301.42578125,795661.8914604187
313,3308.78515625,798232.6612472534
314,3313.12109375,800772.3445892334
315,3308.78125,803303.0188083649
316,3317.265625,805915.1945114136
317,3321.55859375,808433.443069458
318,3331.63671875,811002.9144287109
319,3343.9609375,813534.3353748322
320,3365.32421875,816163.6230945587
321,3363.95703125,818711.9565010071
322,3368.37109375,821263.7057304382
323,3379.59765625,823805.052280426
324,3383.34765625,826380.9406757355
325,3388.3828125,828926.6619682312
326,3398.40625,831494.6081638336
327,3402.2734375,834022.6826667786
328,3410.12890625,836599.5874404907
329,3407.875,839132.9336166382
330,3405.796875,841681.135892868
331,3404.69140625,844206.9263458252
332,3415.63671875,846729.4161319733
333,3430.17578125,849317.6829814911
334,3438.0,851867.7022457123
335,3440.43359375,854450.7033824921
336,3445.85546875,857023.5841274261
337,3462.27734375,859541.4156913757
338,3454.99609375,862198.698759079
339,3462.37890625,864735.2545261383
340,3466.73828125,867270.2050209045
341,3479.38671875,869825.9139060974
342,3477.08984375,872373.434305191
343,3481.078125,874983.4544658661
344,3485.3203125,877506.6339969635
345,3480.859375,880150.7012844086
346,3485.6796875,882716.3345813751
347,3487.7890625,885260.993719101
348,3497.4609375,887790.6467914581
349,3504.03515625,890318.9313411713
350,3505.44140625,892931.7140579224
351,3514.76953125,895467.1878814697
352,3523.21875,898015.8307552338
353,3528.01171875,900576.6794681549
354,3544.6015625,903089.4067287445
355,3533.3359375,905629.842042923
356,3535.4609375,908230.7934761047
357,3544.16796875,910746.4985847473
358,3555.890625,913278.4945964813
359,3547.49609375,915867.241859436
360,3551.96484375,918411.7195606232
361,3553.796875,920964.7424221039
362,3557.7890625,923512.7551555634
363,3564.859375,926109.4753742218
364,3557.4609375,928639.5580768585
365,3565.3828125,931227.7338504791
366,3573.6796875,933766.0269737244
367,3576.33203125,936328.7422657013
368,3596.828125,938936.5124702454
369,3596.13671875,941565.7608509064
370,3594.4921875,944175.742149353
371,3598.265625,946692.6972866058
372,3604.68359375,949247.7676868439
373,3609.55859375,951784.9552631378
374,3622.9453125,954313.0638599396
375,3630.046875,956845.9613323212
376,3640.1328125,959386.2929344177
377,3636.09375,961958.7733745575
378,3640.80078125,964478.0261516571
379,3642.9296875,967009.0520381927
380,3647.546875,969590.754032135
381,3655.5234375,972193.3059692383
382,3659.82421875,974800.6720542908
383,3665.9140625,977324.215888977
384,3663.4765625,979848.8967418671
385,3666.12109375,982382.0531368256
386,3670.8125,984918.7664985657
387,3682.80859375,987463.4759426117
388,3688.06640625,990013.0002498627
389,3694.51171875,992562.7913475037
390,3722.83984375,995121.5515136719
391,3712.25,997675.018787384
392,3720.21875,1000219.0232276917
393,3731.06640625,1002739.3054962158
394,3751.515625,1005256.1783790588
395,3749.6328125,1007859.555721283
396,3757.4609375,1010398.0672359467
397,3767.6484375,1012920.8965301514
398,3775.66015625,1015433.0315589905
399,3782.0234375,1017993.2744503021
400,3787.36328125,1020528.0480384827
401,3791.58984375,1023069.1466331482
402,3791.7890625,1025592.7078723907
403,3790.16015625,1028119.8115348816
404,3797.1171875,1030682.3527812958
405,3800.73046875,1033264.7798061371
406,3814.765625,1035801.4795780182
407,3806.453125,1038325.9010314941
408,3802.31640625,1040869.0850734711
409,3804.796875,1043390.7754421234
410,3812.71875,1045938.7109279633
411,3809.140625,1048488.4812831879
412,3822.625,1051041.8179035187
413,3833.8046875,1053604.5470237732
414,3824.37109375,1056169.7673797607
415,3826.7265625,1058724.7898578644
416,3837.4296875,1061342.3175811768
417,3840.71875,1063888.721704483
418,3822.625,1066433.7792396545
419,3832.48828125,1068985.3377342224
420,3837.9375,1071542.7770614624
421,3838.1953125,1074105.7693958282
422,3846.91015625,1076649.0054130554
423,3852.04296875,1079182.038784027
424,3847.53125,1081724.0374088287
425,3859.93359375,1084245.74136734
426,3859.5390625,1086802.7691841125
427,3861.25390625,1089383.8393688202
428,3873.6015625,1091907.3181152344
429,3879.3984375,1094513.6592388153
430,3884.078125,1097113.8479709625
431,3892.38671875,1099669.4598197937
432,3888.3984375,1102182.2032928467
433,3893.13671875,1104694.5881843567
434,3890.375,1107223.8593101501
435,3885.61328125,1109744.7941303253
436,3889.88671875,1112272.3624706268
437,3892.93359375,1114807.7929019928
438,3897.20703125,1117371.883392334
439,3887.71875,1119903.446674347
440,3903.7109375,1122442.2566890717
441,3897.9296875,1125083.800792694
442,3905.90625,1127697.5212097168
443,3924.76953125,1130304.5868873596
444,3918.00390625,1132846.0536003113
445,3923.1171875,1135389.220714569
446,3940.11328125,1137910.4218482971
447,3944.63671875,1140420.6428527832
448,3956.1171875,1142948.1763839722
449,3965.1484375,1145481.8439483643
450,3968.32421875,1148112.8416061401
451,3970.5859375,1150697.3180770874
452,3976.33984375,1153253.806591034
453,3985.8125,1155824.838399887
454,4006.33203125,1158361.1903190613
455,4014.828125,1160881.1631202698
456,4025.58203125,1163396.853685379
457,4019.3203125,1165934.0419769287
458,4023.265625,1168463.2019996643
459,4043.64453125,1170996.8767166138
460,4052.21484375,1173559.9811077118
461,4050.296875,1176104.8488616943
462,4050.14453125,1178648.2453346252
463,4054.94140625,1181176.915884018
464,4059.8046875,1183764.8186683655
465,4061.27734375,1186391.8256759644
466,4069.28515625,1188959.7661495209
467,4077.3046875,1191517.5936222076
468,4082.515625,1194052.8645515442
469,4090.33984375,1196667.2992706299
470,4092.69140625,1199203.5751342773
471,4096.74609375,1201771.5201377869
472,4105.828125,1204371.8574047089
473,4118.6796875,1206923.8748550415
474,4132.87109375,1209478.108406067
475,4138.3125,1212026.0944366455
476,4141.515625,1214551.787853241
477,4145.66796875,1217122.626543045
478,4148.3828125,1219663.1517410278
479,4157.70703125,1222224.1170406342
480,4163.94921875,1224764.0812397003
481,4177.453125,1227276.1733531952
482,4183.375,1229817.7967071533
483,4187.83984375,1232361.1454963684
484,4200.9296875,1234892.8112983704
485,4205.47265625,1237518.8927650452
486,4209.765625,1240114.217042923
487,4204.4609375,1242693.2911872864
488,4210.2578125,1245225.3875732422
489,4205.8203125,1247859.8098754883
490,4207.95703125,1250386.881828308
491,4214.86328125,1252922.2757816315
492,4235.77734375,1255439.6090507507
493,4243.328125,1258070.3997612
494,4232.58984375,1260718.094587326
495,4234.0859375,1263252.2461414337
496,4239.25390625,1265845.87931633
497,4241.3046875,1268375.782251358
498,4234.4921875,1270900.4781246185
499,4242.16015625,1273432.1880340576
500,4241.62890625,1276002.8619766235
501,4241.2734375,1278533.6499214172
502,4245.55859375,1281072.8726387024
503,4258.38671875,1283627.9084682465
504,4262.9765625,1286189.1055107117
505,4269.125,1288748.8677501678
506,4270.1328125,1291290.8692359924
507,4277.96875,1293811.611175537
508,4273.1484375,1296459.8610401154
509,4291.9140625,1298996.53840065
510,4282.6015625,1301526.5200138092
511,4292.53125,1304075.6928920746
512,4290.5,1306614.0217781067
513,4290.4609375,1309205.902814865
514,4294.8984375,1311766.0069465637
515,4306.6484375,1314298.926115036
516,4310.75390625,1316858.2873344421
517,4322.35546875,1319404.1607379913
518,4325.60546875,1321989.8948669434
519,4331.8125,1324545.9311008453
520,4340.5546875,1327089.942932129
521,4343.1875,1329686.7980957031
522,4333.30859375,1332217.2319889069
523,4343.88671875,1334763.435602188
524,4349.10546875,1337280.4856300354
525,4346.40625,1339806.1382770538
526,4351.36328125,1342331.6535949707
527,4367.078125,1344965.9414291382
528,4379.45703125,1347555.2899837494
529,4377.19921875,1350098.1373786926
530,4381.703125,1352639.8978233337
531,4399.65234375,1355167.631149292
532,4380.42578125,1357716.9389724731
533,4391.78125,1360274.2269039154
534,4384.51953125,1362801.9218444824
535,4386.5078125,1365344.9895381927
536,4381.20703125,1367935.8730316162
537,4387.5859375,1370449.2659568787
538,4385.8828125,1373029.9651622772
539,4388.59375,1375577.9268741608
540,4392.609375,1378108.9749336243
541,4397.25390625,1380704.155921936
542,4397.77734375,1383244.2569732666
543,4402.54296875,1385800.6300926208
544,4421.03515625,1388313.012599945
545,4417.1796875,1390862.963438034
546,4436.01171875,1393388.6978626251
547,4449.453125,1395957.8444957733
548,4445.9609375,1398501.780986786
549,4454.3046875,1401018.3296203613
550,4458.80859375,1403572.6931095123
551,4468.26953125,1406098.5124111176
552,4470.234375,1408639.9784088135
553,4472.63671875,1411172.8909015656
554,4474.8828125,1413773.5562324524
555,4475.18359375,1416294.5783138275
556,4480.5,1418811.2862110138
557,4487.56640625,1421356.9648265839
558,4500.7578125,1423896.947145462
559,4517.0703125,1426421.0193157196
560,4525.01171875,1429042.9620742798
561,4535.96484375,1431566.9736862183
562,4544.44921875,1434144.924402237
563,4552.78515625,1436675.621509552
564,4565.8359375,1439222.5642204285
565,4570.5703125,1441812.0272159576
566,4577.21875,1444336.945772171
567,4582.05859375,1446864.0282154083
568,4585.546875,1449425.011396408
569,4587.8515625,1451994.2519664764
570,4613.24609375,1454537.1677875519
571,4615.37109375,1457076.3716697693
572,4616.046875,1459608.106136322
573,4622.28125,1462149.9693393707
574,4628.77734375,1464683.0172538757
575,4632.8515625,1467200.24228096
576,4636.6328125,1469759.0327262878
577,4644.94140625,1472387.9907131195
578,4652.0234375,1474954.9674987793
579,4667.41015625,1477513.4658813477
580,4674.94921875,1480050.7020950317
581,4685.03125,1482578.794002533
582,4676.05859375,1485205.9967517853
583,4683.171875,1487746.4241981506
584,4690.609375,1490325.9823322296
585,4683.16796875,1492877.1941661835
586,4696.875,1495456.5334320068
587,4694.0625,1498004.7194957733
588,4698.4375,1500520.6413269043
589,4703.234375,1503079.2241096497
590,4709.26953125,1505608.2255840302
591,4704.29296875,1508122.4358081818
592,4703.21484375,1510655.608177185
593,4710.69921875,1513202.024936676
594,4713.91796875,1515719.7284698486
595,4730.62890625,1518244.419336319
596,4728.35546875,1520777.47964859
597,4747.97265625,1523381.730556488
598,4732.2890625,1525934.2091083527
599,4726.32421875,1528497.810125351
600,4748.4921875,1531020.1485157013
601,4747.33203125,1533571.5091228485
602,4752.296875,1536114.0005588531
603,4755.890625,1538649.8761177063
604,4761.453125,1541185.996055603
605,4767.81640625,1543741.9521808624
606,4772.0625,1546266.0310268402
607,4774.5,1548797.09649086
608,4778.9609375,1551376.4472007751
609,4781.8515625,1553931.452512741
610,4788.87890625,1556462.2738361359
611,4796.546875,1559024.2366790771
612,4789.96484375,1561649.1448879242
613,4783.80859375,1564185.7388019562
614,4787.5078125,1566735.976934433
615,4804.49609375,1569266.476392746
616,4798.94140625,1571848.9990234375
617,4807.86328125,1574373.0113506317
618,4824.1875,1576985.741853714
619,4821.47265625,1579531.762599945
620,4837.3046875,1582161.9703769684
621,4843.53125,1584709.4860076904
622,4852.2265625,1587335.0296020508
623,4857.32421875,1589995.9788322449
624,4876.98046875,1592519.9117660522
625,4864.375,1595042.575597763
626,4864.17578125,1597617.271900177
627,4872.1875,1600154.899597168
628,4869.64453125,1602695.2548027039
629,4878.26953125,1605233.5269451141
630,4885.359375,1607767.0404911041
631,4892.62890625,1610300.7376194
632,4891.7890625,1612856.2970161438
633,4895.859375,1615401.0496139526
634,4904.8984375,1617917.2937870026
635,4895.41015625,1620463.0329608917
636,4886.16015625,1622987.0147705078
637,4910.5625,1625502.0108222961
638,4909.66796875,1628038.656949997
639,4916.703125,1630577.1181583405
640,4945.4921875,1633127.1240711212
641,4954.11328125,1635649.7683525085
642,4952.32421875,1638190.8288002014
643,4951.3359375,1640788.0511283875
644,4964.984375,1643316.72000885
645,4959.2734375,1645865.2064800262
646,4960.01171875,1648423.3379364014
647,4971.4765625,1650970.0634479523
648,4980.87890625,1653516.342639923
649,4977.66015625,1656093.193769455
650,4989.39453125,1658652.4450778961
651,4987.1796875,1661200.900554657
652,4988.70703125,1663775.0494480133
653,4982.66796875,1666289.3488407135
654,4983.81640625,1668863.1420135498
655,4994.91796875,1671381.2386989594
656,4990.98828125,1673904.2165279388
657,4991.40234375,1676427.2882938385
658,4989.20703125,1678971.042394638
659,5001.5390625,1681562.1130466461
660,4995.5546875,1684076.839208603
661,5015.74609375,1686653.793334961
662,4996.78125,1689180.7780265808
663,5003.11328125,1691715.4302597046
664,5010.5,1694264.060497284
665,5004.4765625,1696831.1805725098
666,5014.375,1699363.3308410645
667,5021.328125,1701893.304824829
668,5031.05859375,1704428.5123348236
669,5026.02734375,1706952.8663158417
670,5033.1328125,1709465.5828475952
671,5033.171875,1712013.2899284363
672,5051.59375,1714536.4632606506
673,5049.44921875,1717126.080751419
674,5042.70703125,1719644.8061466217
675,5040.296875,1722190.12093544
676,5036.50390625,1724742.3214912415
677,5031.88671875,1727296.0839271545
678,5039.30078125,1729820.2843666077
679,5035.2734375,1732368.3543205261
680,5040.15234375,1734900.334596634
681,5064.28125,1737433.756351471
682,5063.54296875,1739968.297958374
683,5066.6171875,1742546.0669994354
684,5068.62109375,1745123.0957508087
685,5068.4453125,1747653.417110443
686,5082.171875,1750211.7838859558
687,5086.140625,1752742.1875
688,5089.63671875,1755267.839193344
689,5094.16796875,1757817.0692920685
690,5105.95703125,1760387.081861496
691,5110.88671875,1762953.61661911
692,5119.41015625,1765465.8210277557
693,5116.796875,1768075.107574463
694,5127.3671875,1770605.1824092865
695,5126.41015625,1773175.0485897064
696,5127.20703125,1775732.1019172668
697,5126.37890625,1778244.6134090424
698,5127.13671875,1780780.3206443787
699,5134.9296875,1783328.485250473
700,5133.85546875,1785927.0524978638
701,5143.0234375,1788454.6129703522
702,5144.88671875,1790988.3546829224
703,5149.84375,1793513.3271217346
704,5157.51171875,1796027.1804332733
705,5176.671875,1798557.2123527527
706,5171.98046875,1801076.7805576324
707,5164.56640625,1803612.6296520233
708,5171.015625,1806145.0839042664
709,5175.8828125,1808665.1413440704
710,5186.015625,1811213.0546569824
711,5212.99609375,1813755.848646164
712,5192.84765625,1816376.0869503021
713,5204.28515625,1818969.6080684662
714,5210.9921875,1821584.9432945251
715,5217.30859375,1824181.1292171478
716,5227.79296875,1826712.3799324036
717,5243.32421875,1829233.2944869995
718,5233.8125,1831760.8325481415
719,5241.44140625,1834336.3523483276
720,5239.1171875,1836871.056318283
721,5256.54296875,1839402.6033878326
722,5259.5390625,1841957.5455188751
723,5269.25,1844501.9404888153
724,5278.0859375,1847061.1329078674
725,5288.859375,1849628.4852027893
726,5290.8671875,1852164.0272140503
727,5301.9140625,1854770.141363144
728,5308.97265625,1857297.2943782806
729,5313.58984375,1859862.3793125153
730,5318.38671875,1862426.123380661
731,5341.5703125,1864956.0618400574
732,5334.12890625,1867503.1414031982
733,5330.05078125,1870032.901763916
734,5336.01171875,1872571.3827610016
735,5337.71875,1875101.8085479736
736,5358.4765625,1877680.5219650269
737,5363.703125,1880220.364332199
738,5387.921875,1882758.388519287
739,5383.99609375,1885319.1080093384
740,5385.7734375,1887850.1358032227
741,5390.421875,1890406.9578647614
742,5400.40234375,1892928.9333820343
743,5402.1953125,1895467.5509929657
744,5401.98828125,1898045.1874732971
745,5417.9609375,1900652.0495414734
746,5419.37890625,1903166.7096614838
747,5429.98828125,1905718.8251018524
748,5431.86328125,1908239.9415969849
749,5446.046875,1910801.9697666168
750,5441.53125,1913356.157541275
751,5447.203125,1915880.4023265839
752,5441.42578125,1918411.8926525116
753,5452.96484375,1920965.9225940704
754,5451.23046875,1923502.9275417328
755,5455.49609375,1926080.1649093628
756,5466.3515625,1928651.7515182495
757,5472.578125,1931179.182291031
758,5489.0546875,1933716.3689136505
759,5491.875,1936277.0776748657
760,5499.34765625,1938830.147743225
761,5501.4375,1941363.0776405334
762,5508.0703125,1943875.2977848053
763,5516.09375,1946420.1436042786
764,5505.796875,1948986.393213272
765,5514.90234375,1951497.9729652405
766,5507.88671875,1954042.1407222748
767,5519.328125,1956594.6235656738
768,5507.55859375,1959141.3969993591
769,5522.015625,1961660.3152751923
770,5514.73046875,1964175.1341819763
771,5522.609375,1966697.4713802338
772,5518.47265625,1969218.6720371246
773,5523.22265625,1971757.0579051971
774,5526.92578125,1974269.0343856812
775,5537.6328125,1976816.1437511444
776,5543.9609375,1979348.5035896301
777,5548.41015625,1981891.2155628204
778,5543.30859375,1984452.5697231293
779,5556.88671875,1986977.882385254
780,5564.625,1989516.5281295776
781,5579.72265625,1992053.9710521698
782,5584.19140625,1994594.3970680237
783,5598.8046875,1997167.3367023468
784,5592.62890625,1999739.4309043884
785,5604.12890625,2002335.4470729828
786,5615.5625,2004849.9791622162
787,5614.37109375,2007381.9727897644
788,5619.12890625,2009929.441690445
789,5626.1171875,2012492.4294948578
790,5645.265625,2015003.8874149323
791,5648.0625,2017590.4490947723
792,5650.37890625,2020152.137517929
793,5653.57421875,2022742.1538829803
794,5664.28515625,2025349.1427898407
795,5655.58203125,2027913.3293628693
796,5663.2890625,2030428.2295703888
797,5671.49609375,2032961.2057209015
798,5671.25,2035503.2501220703
799,5678.96875,2038048.1855869293
800,5687.66796875,2040592.600107193
801,5704.85546875,2043115.1554584503
802,5717.875,2045646.9254493713
803,5719.85546875,2048162.95003891
804,5696.7578125,2050726.3379096985
805,5698.83203125,2053256.8054199219
806,5695.53515625,2055819.0898895264
807,5697.43359375,2058358.8416576385
808,5706.37890625,2060875.6198883057
809,5720.4765625,2063402.509212494
810,5721.5546875,2065946.0592269897
811,5726.28125,2068471.5802669525
812,5737.62109375,2070984.7745895386
813,5749.12109375,2073504.525899887
814,5746.60546875,2076043.9155101776
815,5760.49609375,2078563.2252693176
816,5750.8984375,2081094.8100090027
817,5761.08984375,2083627.3765563965
818,5766.171875,2086179.2023181915
819,5766.09375,2088701.4672756195
820,5762.12109375,2091227.4100780487
821,5774.6640625,2093752.93135643
822,5763.3203125,2096272.6225852966
823,5776.3671875,2098805.8245182037
824,5787.546875,2101411.3960266113
825,5785.14453125,2103985.183238983
826,5781.92578125,2106526.954650879
827,5793.234375,2109060.1432323456
828,5807.62109375,2111597.432374954
829,5829.44921875,2114114.066362381
830,5831.34375,2116675.9247779846
831,5831.3515625,2119218.2154655457
832,5836.546875,2121736.449956894
833,5841.2421875,2124262.3586654663
834,5835.578125,2126774.4867801666
835,5853.08984375,2129288.9103889465
836,5838.765625,2131810.195684433
837,5840.921875,2134369.196653366
838,5837.55859375,2136908.33902359
839,5846.83203125,2139450.1729011536
840,5849.91796875,2141992.198944092
841,5861.30078125,2144510.558128357
842,5862.23046875,2147065.9687519073
843,5869.99609375,2149611.261367798
844,5875.2578125,2152147.5706100464
845,5876.8984375,2154716.4208889008
846,5861.390625,2157266.4806842804
847,5869.046875,2159785.619735718
848,5869.94921875,2162307.1477413177
849,5885.47265625,2164869.1849708557
850,5911.421875,2167383.2404613495
851,5908.34375,2169914.72196579
852,5914.515625,2172444.4346427917
853,5922.20703125,2175048.313140869
854,5910.87109375,2177611.246109009
855,5918.21484375,2180202.23736763
856,5922.21875,2182766.1378383636
857,5929.7578125,2185354.0935516357
858,5938.03515625,2187882.4207782745
859,5948.06640625,2190526.2036323547
860,5959.81640625,2193089.603662491
861,5952.40234375,2195638.144016266
862,5959.921875,2198166.3224697113
863,5947.01953125,2200683.6874485016
864,5974.34375,2203196.8138217926
865,5968.5390625,2205758.2013607025
866,5975.96484375,2208275.335073471
867,5977.6640625,2210807.9776763916
868,5984.9296875,2213419.891834259
869,5982.26953125,2215952.0304203033
870,5975.8125,2218505.537033081
871,5969.24609375,2221047.214984894
872,5970.984375,2223675.310611725
873,5973.3984375,2226210.441350937
874,5994.37109375,2228782.988548279
875,5993.15234375,2231358.239889145
876,5998.6953125,2233881.0381889343
877,6007.94140625,2236451.7393112183
878,6010.046875,2239038.70844841
879,6017.23046875,2241558.6047172546
880,6011.5234375,2244116.379737854
881,6018.80078125,2246642.5473690033
882,6029.22265625,2249162.8279685974
883,6037.62890625,2251677.5827407837
884,6057.31640625,2254218.2507514954
885,6055.08984375,2256734.0729236603
886,6052.6796875,2259271.905899048
887,6058.453125,2261864.3686771393
888,6051.671875,2264405.697107315
889,6067.765625,2266919.4235801697
890,6061.015625,2269547.2214221954
891,6044.84375,2272076.0793685913
892,6041.10546875,2274619.6463108063
893,6049.078125,2277174.22747612
894,6052.91015625,2279708.8408470154
895,6055.08984375,2282249.1657733917
896,6057.36328125,2284808.2790374756
897,6059.8046875,2287410.1815223694
898,6067.71875,2289923.052549362
899,6070.74609375,2292524.2195129395
900,6073.00390625,2295048.8142967224
901,6073.0234375,2297698.6968517303
902,6075.26953125,2300366.43242836
903,6077.54296875,2302987.280368805
904,6079.90625,2305545.2630519867
905,6079.5859375,2308119.3034648895
906,6091.53125,2310732.002735138
907,6093.76953125,2313291.1353111267
908,6082.0546875,2315868.273496628
909,6087.390625,2318413.5785102844
910,6089.8671875,2320929.466485977
911,6089.9609375,2323486.880302429
912,6092.99609375,2326056.888818741
913,6097.0078125,2328606.269598007
914,6115.921875,2331144.2692279816
915,6118.00390625,2333659.7805023193
916,6116.4921875,2336191.0717487335
917,6128.22265625,2338741.459131241
918,6133.20703125,2341274.5192050934
919,6149.98828125,2343811.487674713
920,6140.93359375,2346332.4427604675
921,6146.4453125,2348948.292732239
922,6155.046875,2351491.8076992035
923,6157.01953125,2354061.2778663635
924,6164.16015625,2356615.4251098633
925,6164.8515625,2359133.4767341614
926,6173.8828125,2361651.15070343
927,6164.69140625,2364229.316473007
928,6166.47265625,2366751.355648041
929,6176.2734375,2369284.5063209534
930,6181.41796875,2371814.1009807587
931,6183.0078125,2374362.270832062
932,6185.80078125,2376915.57431221
933,6194.921875,2379451.2543678284
934,6183.31640625,2381976.5300750732
935,6195.26171875,2384489.026069641
936,6194.7890625,2387031.505584717
937,6179.12109375,2389597.3184108734
938,6189.4140625,2392166.305065155
939,6207.2109375,2394712.2542858124
940,6192.5,2397322.600364685
941,6203.0234375,2399861.8767261505
942,6208.04296875,2402382.044315338
943,6214.59765625,2404929.530143738
944,6202.28515625,2407486.5419864655
945,6211.56640625,2410024.3797302246
946,6214.11328125,2412550.7583618164
947,6222.51953125,2415105.279445648
948,6229.6171875,2417616.2626743317
949,6231.234375,2420146.8601226807
950,6245.32421875,2422700.6409168243
951,6259.328125,2425221.1697101593
952,6261.203125,2427748.3747005463
953,6271.91796875,2430271.306037903
954,6277.11328125,2432806.037425995
955,6287.18359375,2435326.877117157
956,6296.328125,2437851.0098457336
957,6310.59375,2440473.2456207275
958,6324.6484375,2442993.4294223785
959,6313.640625,2445594.251394272
960,6318.171875,2448182.8141212463
961,6329.82421875,2450740.264892578
962,6332.2265625,2453315.5901432037
963,6313.41796875,2455880.261898041
964,6318.76953125,2458451.0028362274
965,6322.6953125,2461033.326625824
966,6309.62109375,2463571.031808853
967,6314.21875,2466162.3253822327
968,6318.7734375,2468774.2640972137
969,6315.97265625,2471325.315952301
970,6311.2578125,2473849.6763706207
971,6335.26953125,2476373.5315799713
972,6339.3125,2478903.1624794006
973,6353.8984375,2481423.21062088
974,6372.27734375,2484006.594657898
975,6368.11328125,2486602.2284030914
976,6372.45703125,2489125.5252361298
977,6372.3046875,2491657.7258110046
978,6378.90234375,2494267.410516739
979,6393.30078125,2496836.9369506836
980,6396.10546875,2499359.5283031464
981,6405.4140625,2501895.5273628235
982,6407.86328125,2504424.546480179
983,6420.88671875,2506949.9020576477
